"","melody.id","note.id","melody.name","cpitch","information.content","entropy","Viewpoint","Time"
"896",3,14,"""Schoenberg_RI""",67,3.0990005,2.5876186,"cpitch-cpint","After"
"897",4,1,"""Webern_froh_1""",67,5.4594316,5.45943,"cpitch-cpint","After"
"898",4,2,"""Webern_froh_1""",64,4.2661924,3.321714,"cpitch-cpint","After"
"899",4,3,"""Webern_froh_1""",75,10.962401,3.3623822,"cpitch-cpint","After"
"900",4,4,"""Webern_froh_1""",78,8.302491,2.6058667,"cpitch-cpint","After"
"901",4,5,"""Webern_froh_1""",73,7.0865307,2.6294274,"cpitch-cpint","After"
"902",4,6,"""Webern_froh_1""",65,11.77097,2.4916933,"cpitch-cpint","After"
"903",4,7,"""Webern_froh_1""",62,3.7726088,3.3428812,"cpitch-cpint","After"
"904",4,8,"""Webern_froh_1""",59,4.9052095,3.2462056,"cpitch-cpint","After"
"905",4,9,"""Webern_froh_1""",70,11.158949,2.700473,"cpitch-cpint","After"
"906",4,10,"""Webern_froh_1""",72,2.3601713,3.1829457,"cpitch-cpint","After"
"907",4,11,"""Webern_froh_1""",69,3.2090178,3.0444226,"cpitch-cpint","After"
"908",4,12,"""Webern_froh_1""",80,14.931615,2.9126086,"cpitch-cpint","After"
"909",4,13,"""Webern_froh_1""",67,4.5289726,4.8728485,"cpitch-cpint","After"
"910",4,14,"""Webern_froh_1""",76,8.047123,2.7113261,"cpitch-cpint","After"
"911",4,15,"""Webern_froh_1""",63,12.690866,2.1862261,"cpitch-cpint","After"
"912",4,16,"""Webern_froh_1""",66,6.400078,3.540359,"cpitch-cpint","After"
"913",5,1,"""Webern_qrt_V1_2""",72,5.4594316,5.45943,"cpitch-cpint","After"
"914",5,2,"""Webern_qrt_V1_2""",83,11.972728,3.1243584,"cpitch-cpint","After"
"915",5,3,"""Webern_qrt_V1_2""",74,6.2375712,4.736801,"cpitch-cpint","After"
"916",5,4,"""Webern_qrt_V1_2""",61,12.042349,3.0683239,"cpitch-cpint","After"
"917",5,5,"""Webern_qrt_V1_2""",69,6.8733892,3.4901905,"cpitch-cpint","After"
"918",5,6,"""Webern_qrt_V1_2""",82,13.233076,2.9120865,"cpitch-cpint","After"
"919",5,7,"""Webern_qrt_V1_2""",67,6.9438567,3.6717992,"cpitch-cpint","After"
"920",5,8,"""Webern_qrt_V1_2""",80,11.89195,3.3143556,"cpitch-cpint","After"
"921",5,9,"""Webern_qrt_V1_2""",88,6.538674,4.6969905,"cpitch-cpint","After"
"922",5,10,"""Webern_qrt_V1_2""",75,6.3092113,3.9372811,"cpitch-cpint","After"
"923",5,11,"""Webern_qrt_V1_2""",66,8.636805,3.2739666,"cpitch-cpint","After"
"924",5,12,"""Webern_qrt_V1_2""",77,1.0150241,2.5961642,"cpitch-cpint","After"
"925",6,1,"""Webern_qrt_V2_1""",68,5.4594316,5.45943,"cpitch-cpint","After"
"926",6,2,"""Webern_qrt_V2_1""",55,8.917383,3.5113678,"cpitch-cpint","After"
"927",6,3,"""Webern_qrt_V2_1""",70,1.0191492,2.7322183,"cpitch-cpint","After"
"928",6,4,"""Webern_qrt_V2_1""",73,9.351285,2.5868182,"cpitch-cpint","After"
"929",6,5,"""Webern_qrt_V2_1""",62,11.889697,2.7983584,"cpitch-cpint","After"
"930",6,6,"""Webern_qrt_V2_1""",71,6.0187716,3.5679169,"cpitch-cpint","After"
"931",6,7,"""Webern_qrt_V2_1""",60,13.548851,2.5560517,"cpitch-cpint","After"
"932",6,8,"""Webern_qrt_V2_1""",75,10.90165,3.3848095,"cpitch-cpint","After"
"933",6,9,"""Webern_qrt_V2_1""",66,8.636805,3.2739666,"cpitch-cpint","After"
"934",6,10,"""Webern_qrt_V2_1""",77,1.0150241,2.5961642,"cpitch-cpint","After"
"935",6,11,"""Webern_qrt_V2_1""",57,10.113419,3.2159526,"cpitch-cpint","After"
"936",6,12,"""Webern_qrt_V2_1""",70,10.412859,3.3219693,"cpitch-cpint","After"
"937",6,13,"""Webern_qrt_V2_1""",67,3.3631475,3.3051105,"cpitch-cpint","After"
"938",1,1,"""Dallapiccola_quartina_2""",90,5.4594316,5.45943,"cpitch-cpint-cpintfref","After"
"939",1,2,"""Dallapiccola_quartina_2""",83,5.4594316,5.45943,"cpitch-cpint-cpintfref","After"
"940",1,3,"""Dallapiccola_quartina_2""",62,6.184938,4.5183525,"cpitch-cpint-cpintfref","After"
"941",1,4,"""Dallapiccola_quartina_2""",57,7.362589,2.7572,"cpitch-cpint-cpintfref","After"
"942",1,5,"""Dallapiccola_quartina_2""",55,1.6420596,2.664343,"cpitch-cpint-cpintfref","After"
"943",1,6,"""Dallapiccola_quartina_2""",51,10.107115,3.0123012,"cpitch-cpint-cpintfref","After"
"944",1,7,"""Dallapiccola_quartina_2""",76,7.8844337,2.5159588,"cpitch-cpint-cpintfref","After"
"945",1,8,"""Dallapiccola_quartina_2""",76,2.7793825,2.6986723,"cpitch-cpint-cpintfref","After"
"946",1,9,"""Dallapiccola_quartina_2""",58,9.190457,2.673565,"cpitch-cpint-cpintfref","After"
"947",1,10,"""Dallapiccola_quartina_2""",56,8.0050535,2.263623,"cpitch-cpint-cpintfref","After"
"948",1,11,"""Dallapiccola_quartina_2""",53,6.5453887,4.4567976,"cpitch-cpint-cpintfref","After"
"949",1,12,"""Dallapiccola_quartina_2""",61,9.063913,2.8022065,"cpitch-cpint-cpintfref","After"
"950",1,13,"""Dallapiccola_quartina_2""",72,7.047474,3.695292,"cpitch-cpint-cpintfref","After"
"951",2,1,"""Schoenberg_I""",79,5.4594316,5.45943,"cpitch-cpint-cpintfref","After"
"952",2,2,"""Schoenberg_I""",85,7.776871,2.9613638,"cpitch-cpint-cpintfref","After"
"953",2,3,"""Schoenberg_I""",83,5.4594316,5.45943,"cpitch-cpint-cpintfref","After"
"954",2,4,"""Schoenberg_I""",86,5.4594316,5.45943,"cpitch-cpint-cpintfref","After"
"955",2,5,"""Schoenberg_I""",84,5.4594316,5.45943,"cpitch-cpint-cpintfref","After"
"956",2,6,"""Schoenberg_I""",80,5.4594316,5.45943,"cpitch-cpint-cpintfref","After"
"957",2,7,"""Schoenberg_I""",75,5.4594316,5.45943,"cpitch-cpint-cpintfref","After"
"958",2,8,"""Schoenberg_I""",88,6.7940598,4.3029556,"cpitch-cpint-cpintfref","After"
"959",2,9,"""Schoenberg_I""",82,5.4594316,5.45943,"cpitch-cpint-cpintfref","After"
"960",2,10,"""Schoenberg_I""",81,5.4594316,5.45943,"cpitch-cpint-cpintfref","After"
"961",2,11,"""Schoenberg_I""",90,7.4073505,2.6414127,"cpitch-cpint-cpintfref","After"
"962",2,12,"""Schoenberg_I""",90,5.4594316,5.45943,"cpitch-cpint-cpintfref","After"
"963",2,13,"""Schoenberg_I""",89,6.365642,3.8282387,"cpitch-cpint-cpintfref","After"
"964",3,1,"""Schoenberg_RI""",65,5.4594316,5.45943,"cpitch-cpint-cpintfref","After"
"965",3,2,"""Schoenberg_RI""",66,10.959721,3.0700579,"cpitch-cpint-cpintfref","After"
"966",3,3,"""Schoenberg_RI""",69,7.3969016,3.126798,"cpitch-cpint-cpintfref","After"
"967",3,4,"""Schoenberg_RI""",70,2.61356,2.7642496,"cpitch-cpint-cpintfref","After"
"968",3,5,"""Schoenberg_RI""",64,7.897318,2.337579,"cpitch-cpint-cpintfref","After"
"969",3,6,"""Schoenberg_RI""",75,11.614682,1.7167645,"cpitch-cpint-cpintfref","After"
"970",3,7,"""Schoenberg_RI""",68,6.7940598,4.302955,"cpitch-cpint-cpintfref","After"
"971",3,8,"""Schoenberg_RI""",72,7.6977577,3.5473483,"cpitch-cpint-cpintfref","After"
"972",3,9,"""Schoenberg_RI""",74,2.684458,3.022891,"cpitch-cpint-cpintfref","After"
"973",3,10,"""Schoenberg_RI""",71,6.432213,2.243584,"cpitch-cpint-cpintfref","After"
"974",3,11,"""Schoenberg_RI""",71,3.8773794,1.141571,"cpitch-cpint-cpintfref","After"
"975",3,12,"""Schoenberg_RI""",73,7.5631695,2.5178685,"cpitch-cpint-cpintfref","After"
"976",3,13,"""Schoenberg_RI""",67,8.622567,2.6807637,"cpitch-cpint-cpintfref","After"
"977",3,14,"""Schoenberg_RI""",67,2.4387314,2.700926,"cpitch-cpint-cpintfref","After"
"978",4,1,"""Webern_froh_1""",67,5.4594316,5.45943,"cpitch-cpint-cpintfref","After"
"979",4,2,"""Webern_froh_1""",64,3.085107,3.309153,"cpitch-cpint-cpintfref","After"
"980",4,3,"""Webern_froh_1""",75,10.934214,2.9309468,"cpitch-cpint-cpintfref","After"
"981",4,4,"""Webern_froh_1""",78,6.9466124,4.346513,"cpitch-cpint-cpintfref","After"
"982",4,5,"""Webern_froh_1""",73,5.4594316,5.45943,"cpitch-cpint-cpintfref","After"
"983",4,6,"""Webern_froh_1""",65,6.6182365,4.1779127,"cpitch-cpint-cpintfref","After"
"984",4,7,"""Webern_froh_1""",62,3.0079238,2.8645804,"cpitch-cpint-cpintfref","After"
"985",4,8,"""Webern_froh_1""",59,3.5907476,2.4420302,"cpitch-cpint-cpintfref","After"
"986",4,9,"""Webern_froh_1""",70,11.271418,2.2934592,"cpitch-cpint-cpintfref","After"
"987",4,10,"""Webern_froh_1""",72,2.5469787,4.2395644,"cpitch-cpint-cpintfref","After"
"988",4,11,"""Webern_froh_1""",69,4.7387347,3.5559075,"cpitch-cpint-cpintfref","After"
"989",4,12,"""Webern_froh_1""",80,10.605239,2.5621338,"cpitch-cpint-cpintfref","After"
"990",4,13,"""Webern_froh_1""",67,2.2422755,4.518352,"cpitch-cpint-cpintfref","After"
"991",4,14,"""Webern_froh_1""",76,8.322889,2.709551,"cpitch-cpint-cpintfref","After"
"992",4,15,"""Webern_froh_1""",63,9.751261,2.0874777,"cpitch-cpint-cpintfref","After"
"993",4,16,"""Webern_froh_1""",66,5.5841155,4.0749335,"cpitch-cpint-cpintfref","After"
"994",5,1,"""Webern_qrt_V1_2""",72,5.4594316,5.45943,"cpitch-cpint-cpintfref","After"
"995",5,2,"""Webern_qrt_V1_2""",83,9.440757,3.3218572,"cpitch-cpint-cpintfref","After"
"996",5,3,"""Webern_qrt_V1_2""",74,6.184939,4.518351,"cpitch-cpint-cpintfref","After"
"997",5,4,"""Webern_qrt_V1_2""",61,9.376702,2.9439626,"cpitch-cpint-cpintfref","After"
"998",5,5,"""Webern_qrt_V1_2""",69,7.047474,3.695292,"cpitch-cpint-cpintfref","After"
"999",5,6,"""Webern_qrt_V1_2""",82,9.958943,2.6592627,"cpitch-cpint-cpintfref","After"
"1000",5,7,"""Webern_qrt_V1_2""",67,6.3092103,3.9372814,"cpitch-cpint-cpintfref","After"
"1001",5,8,"""Webern_qrt_V1_2""",80,9.803969,3.2827382,"cpitch-cpint-cpintfref","After"
"1002",5,9,"""Webern_qrt_V1_2""",88,7.0148945,2.72161,"cpitch-cpint-cpintfref","After"
"1003",5,10,"""Webern_qrt_V1_2""",75,5.4594316,5.45943,"cpitch-cpint-cpintfref","After"
"1004",5,11,"""Webern_qrt_V1_2""",66,5.1357617,4.490369,"cpitch-cpint-cpintfref","After"
"1005",5,12,"""Webern_qrt_V1_2""",77,0.9957509,2.6267211,"cpitch-cpint-cpintfref","After"
"1006",6,1,"""Webern_qrt_V2_1""",68,5.4594316,5.45943,"cpitch-cpint-cpintfref","After"
"1007",6,2,"""Webern_qrt_V2_1""",55,5.372112,3.7225902,"cpitch-cpint-cpintfref","After"
"1008",6,3,"""Webern_qrt_V2_1""",70,1.017734,2.6308107,"cpitch-cpint-cpintfref","After"
"1009",6,4,"""Webern_qrt_V2_1""",73,8.69653,2.9922187,"cpitch-cpint-cpintfref","After"
"1010",6,5,"""Webern_qrt_V2_1""",62,6.6182365,4.177915,"cpitch-cpint-cpintfref","After"
"1011",6,6,"""Webern_qrt_V2_1""",71,11.044484,2.7400794,"cpitch-cpint-cpintfref","After"
"1012",6,7,"""Webern_qrt_V2_1""",60,9.798165,2.3660712,"cpitch-cpint-cpintfref","After"
"1013",6,8,"""Webern_qrt_V2_1""",75,10.731267,3.0662742,"cpitch-cpint-cpintfref","After"
"1014",6,9,"""Webern_qrt_V2_1""",66,5.1357617,4.490369,"cpitch-cpint-cpintfref","After"
"1015",6,10,"""Webern_qrt_V2_1""",77,0.9957509,2.6267211,"cpitch-cpint-cpintfref","After"
"1016",6,11,"""Webern_qrt_V2_1""",57,7.4374647,3.994498,"cpitch-cpint-cpintfref","After"
"1017",6,12,"""Webern_qrt_V2_1""",70,10.20121,2.6496232,"cpitch-cpint-cpintfref","After"
"1018",6,13,"""Webern_qrt_V2_1""",67,3.338259,4.7372956,"cpitch-cpint-cpintfref","After"
"1019",1,1,"""Dallapiccola_quartina_2""",90,10.278294,4.1428885,"cpitch-cpintfref","After"
"1020",1,2,"""Dallapiccola_quartina_2""",83,8.389586,4.552634,"cpitch-cpintfref","After"
"1021",1,3,"""Dallapiccola_quartina_2""",62,3.9742985,3.6552978,"cpitch-cpintfref","After"
"1022",1,4,"""Dallapiccola_quartina_2""",57,6.5597816,2.8809316,"cpitch-cpintfref","After"
"1023",1,5,"""Dallapiccola_quartina_2""",55,1.723742,2.7432442,"cpitch-cpintfref","After"
"1024",1,6,"""Dallapiccola_quartina_2""",51,10.613223,3.0803297,"cpitch-cpintfref","After"
"1025",1,7,"""Dallapiccola_quartina_2""",76,8.864113,2.3176036,"cpitch-cpintfref","After"
"1026",1,8,"""Dallapiccola_quartina_2""",76,2.7997775,2.6637938,"cpitch-cpintfref","After"
"1027",1,9,"""Dallapiccola_quartina_2""",58,12.436433,2.6663613,"cpitch-cpintfref","After"
"1028",1,10,"""Dallapiccola_quartina_2""",56,11.8264,2.0459337,"cpitch-cpintfref","After"
"1029",1,11,"""Dallapiccola_quartina_2""",53,7.096532,3.6333098,"cpitch-cpintfref","After"
"1030",1,12,"""Dallapiccola_quartina_2""",61,11.793128,2.7393744,"cpitch-cpintfref","After"
"1031",1,13,"""Dallapiccola_quartina_2""",72,5.517028,3.2202296,"cpitch-cpintfref","After"
"1032",2,1,"""Schoenberg_I""",79,8.64864,3.531109,"cpitch-cpintfref","After"
"1033",2,2,"""Schoenberg_I""",85,14.557496,2.6444921,"cpitch-cpintfref","After"
"1034",2,3,"""Schoenberg_I""",83,11.214362,3.6988938,"cpitch-cpintfref","After"
"1035",2,4,"""Schoenberg_I""",86,11.245293,3.676966,"cpitch-cpintfref","After"
"1036",2,5,"""Schoenberg_I""",84,11.240793,3.6612425,"cpitch-cpintfref","After"
"1037",2,6,"""Schoenberg_I""",80,11.19953,3.652051,"cpitch-cpintfref","After"
"1038",2,7,"""Schoenberg_I""",75,8.409471,3.6480427,"cpitch-cpintfref","After"
"1039",2,8,"""Schoenberg_I""",88,12.628045,3.5642233,"cpitch-cpintfref","After"
"1040",2,9,"""Schoenberg_I""",82,11.080157,3.640268,"cpitch-cpintfref","After"
"1041",2,10,"""Schoenberg_I""",81,9.5127325,3.6455615,"cpitch-cpintfref","After"
"1042",2,11,"""Schoenberg_I""",90,13.468206,2.1724312,"cpitch-cpintfref","After"
"1043",2,12,"""Schoenberg_I""",90,10.369186,3.6492095,"cpitch-cpintfref","After"
"1044",2,13,"""Schoenberg_I""",89,12.059933,2.7692182,"cpitch-cpintfref","After"
"1045",3,1,"""Schoenberg_RI""",65,2.8305986,3.6198802,"cpitch-cpintfref","After"
"1046",3,2,"""Schoenberg_RI""",66,10.166955,3.26783,"cpitch-cpintfref","After"
"1047",3,3,"""Schoenberg_RI""",69,4.1136546,2.6530275,"cpitch-cpintfref","After"
"1048",3,4,"""Schoenberg_RI""",70,2.807458,2.9690814,"cpitch-cpintfref","After"
"1049",3,5,"""Schoenberg_RI""",64,6.890623,2.6122258,"cpitch-cpintfref","After"
"1050",3,6,"""Schoenberg_RI""",75,12.700751,1.8650147,"cpitch-cpintfref","After"
"1051",3,7,"""Schoenberg_RI""",68,9.150359,3.627353,"cpitch-cpintfref","After"
"1052",3,8,"""Schoenberg_RI""",72,4.2964525,3.0788362,"cpitch-cpintfref","After"
"1053",3,9,"""Schoenberg_RI""",74,2.962937,3.2045135,"cpitch-cpintfref","After"
"1054",3,10,"""Schoenberg_RI""",71,6.4375267,2.5709612,"cpitch-cpintfref","After"
"1055",3,11,"""Schoenberg_RI""",71,3.923881,1.2190032,"cpitch-cpintfref","After"
"1056",3,12,"""Schoenberg_RI""",73,7.768073,2.5483098,"cpitch-cpintfref","After"
"1057",3,13,"""Schoenberg_RI""",67,5.4436846,2.5936105,"cpitch-cpintfref","After"
"1058",3,14,"""Schoenberg_RI""",67,2.541447,2.9385118,"cpitch-cpintfref","After"
"1059",4,1,"""Webern_froh_1""",67,3.5126677,4.1439414,"cpitch-cpintfref","After"
"1060",4,2,"""Webern_froh_1""",64,3.3319397,3.5767994,"cpitch-cpintfref","After"
"1061",4,3,"""Webern_froh_1""",75,10.364313,3.1328847,"cpitch-cpintfref","After"
"1062",4,4,"""Webern_froh_1""",78,11.201158,4.0864334,"cpitch-cpintfref","After"
"1063",4,5,"""Webern_froh_1""",73,8.446729,4.28543,"cpitch-cpintfref","After"
"1064",4,6,"""Webern_froh_1""",65,5.3839865,3.5505729,"cpitch-cpintfref","After"
"1065",4,7,"""Webern_froh_1""",62,3.0485673,3.0663674,"cpitch-cpintfref","After"
"1066",4,8,"""Webern_froh_1""",59,3.598918,2.52918,"cpitch-cpintfref","After"
"1067",4,9,"""Webern_froh_1""",70,11.073204,2.3673804,"cpitch-cpintfref","After"
"1068",4,10,"""Webern_froh_1""",72,2.7593524,3.907492,"cpitch-cpintfref","After"
"1069",4,11,"""Webern_froh_1""",69,4.7454886,3.5811305,"cpitch-cpintfref","After"
"1070",4,12,"""Webern_froh_1""",80,14.181263,2.6380603,"cpitch-cpintfref","After"
"1071",4,13,"""Webern_froh_1""",67,1.8580558,3.5111349,"cpitch-cpintfref","After"
"1072",4,14,"""Webern_froh_1""",76,7.8288355,3.1794388,"cpitch-cpintfref","After"
"1073",4,15,"""Webern_froh_1""",63,11.196404,2.0804996,"cpitch-cpintfref","After"
"1074",4,16,"""Webern_froh_1""",66,6.205611,3.780466,"cpitch-cpintfref","After"
"1075",5,1,"""Webern_qrt_V1_2""",72,4.297271,4.1619544,"cpitch-cpintfref","After"
"1076",5,2,"""Webern_qrt_V1_2""",83,12.824087,3.3467953,"cpitch-cpintfref","After"
"1077",5,3,"""Webern_qrt_V1_2""",74,6.0925474,3.450553,"cpitch-cpintfref","After"
"1078",5,4,"""Webern_qrt_V1_2""",61,12.126362,2.8681583,"cpitch-cpintfref","After"
"1079",5,5,"""Webern_qrt_V1_2""",69,5.4942,3.3324158,"cpitch-cpintfref","After"
"1080",5,6,"""Webern_qrt_V1_2""",82,13.679759,2.7736568,"cpitch-cpintfref","After"
"1081",5,7,"""Webern_qrt_V1_2""",67,4.404106,2.9820812,"cpitch-cpintfref","After"
"1082",5,8,"""Webern_qrt_V1_2""",80,11.618482,3.562414,"cpitch-cpintfref","After"
"1083",5,9,"""Webern_qrt_V1_2""",88,11.954472,2.2070305,"cpitch-cpintfref","After"
"1084",5,10,"""Webern_qrt_V1_2""",75,7.304996,4.2617793,"cpitch-cpintfref","After"
"1085",5,11,"""Webern_qrt_V1_2""",66,5.5722694,3.9706595,"cpitch-cpintfref","After"
"1086",5,12,"""Webern_qrt_V1_2""",77,1.030504,2.4827173,"cpitch-cpintfref","After"
"1087",6,1,"""Webern_qrt_V2_1""",68,7.2035007,4.1649275,"cpitch-cpintfref","After"
"1088",6,2,"""Webern_qrt_V2_1""",55,4.4807215,3.5675538,"cpitch-cpintfref","After"
"1089",6,3,"""Webern_qrt_V2_1""",70,1.1206712,2.7470543,"cpitch-cpintfref","After"
"1090",6,4,"""Webern_qrt_V2_1""",73,11.751232,3.0748227,"cpitch-cpintfref","After"
"1091",6,5,"""Webern_qrt_V2_1""",62,4.355541,3.5697937,"cpitch-cpintfref","After"
"1092",6,6,"""Webern_qrt_V2_1""",71,8.524306,2.8147285,"cpitch-cpintfref","After"
"1093",6,7,"""Webern_qrt_V2_1""",60,6.318905,2.4067187,"cpitch-cpintfref","After"
"1094",6,8,"""Webern_qrt_V2_1""",75,10.43693,3.173653,"cpitch-cpintfref","After"
"1095",6,9,"""Webern_qrt_V2_1""",66,5.518771,4.0962815,"cpitch-cpintfref","After"
"1096",6,10,"""Webern_qrt_V2_1""",77,1.0304055,2.4866807,"cpitch-cpintfref","After"
"1097",6,11,"""Webern_qrt_V2_1""",57,6.5519624,3.6936865,"cpitch-cpintfref","After"
"1098",6,12,"""Webern_qrt_V2_1""",70,10.242612,2.713882,"cpitch-cpintfref","After"
"1099",6,13,"""Webern_qrt_V2_1""",67,3.3490808,4.2004423,"cpitch-cpintfref","After"
